kingdom,code,name,year,main_common_name
ANIMALIA,VU,Acropora paniculata,2012,
ANIMALIA,VU,Acropora paniculata,2013,
ANIMALIA,VU,Acropora paniculata,2014,
ANIMALIA,VU,Acropora paniculata,2015,
ANIMALIA,VU,Acropora paniculata,2016,
ANIMALIA,VU,Acropora paniculata,2017,
ANIMALIA,VU,Acropora papillare,2008,
ANIMALIA,VU,Acropora papillare,2009,
ANIMALIA,VU,Acropora papillare,2010,
ANIMALIA,VU,Acropora papillare,2011,
ANIMALIA,VU,Acropora papillare,2012,
ANIMALIA,VU,Acropora papillare,2013,
ANIMALIA,VU,Acropora papillare,2014,
ANIMALIA,VU,Acropora papillare,2015,
ANIMALIA,VU,Acropora papillare,2016,
ANIMALIA,VU,Acropora papillare,2017,
ANIMALIA,VU,Acropora plumosa,2008,
ANIMALIA,VU,Acropora plumosa,2009,
ANIMALIA,VU,Acropora plumosa,2010,
ANIMALIA,VU,Acropora plumosa,2011,
ANIMALIA,VU,Acropora plumosa,2012,
ANIMALIA,VU,Acropora plumosa,2013,
ANIMALIA,VU,Acropora plumosa,2014,
ANIMALIA,VU,Acropora plumosa,2015,
ANIMALIA,VU,Acropora plumosa,2016,
ANIMALIA,VU,Acropora plumosa,2017,
ANIMALIA,VU,Acropora polystoma,2008,
ANIMALIA,VU,Acropora polystoma,2009,
ANIMALIA,VU,Acropora polystoma,2010,
ANIMALIA,VU,Acropora polystoma,2011,
ANIMALIA,VU,Acropora polystoma,2012,
ANIMALIA,VU,Acropora polystoma,2013,
ANIMALIA,VU,Acropora polystoma,2014,
ANIMALIA,VU,Acropora polystoma,2015,
ANIMALIA,VU,Acropora polystoma,2016,
ANIMALIA,VU,Acropora polystoma,2017,
ANIMALIA,VU,Acropora retusa,2008,
ANIMALIA,VU,Acropora retusa,2009,
ANIMALIA,VU,Acropora retusa,2010,
ANIMALIA,VU,Acropora retusa,2011,
ANIMALIA,VU,Acropora retusa,2012,
ANIMALIA,VU,Acropora retusa,2013,
ANIMALIA,VU,Acropora retusa,2014,
ANIMALIA,VU,Acropora retusa,2015,
ANIMALIA,VU,Acropora retusa,2016,
ANIMALIA,VU,Acropora retusa,2017,
ANIMALIA,VU,Acropora russelli,2008,
ANIMALIA,VU,Acropora russelli,2009,
ANIMALIA,VU,Acropora russelli,2010,
ANIMALIA,VU,Acropora russelli,2011,
ANIMALIA,VU,Acropora russelli,2012,
ANIMALIA,VU,Acropora russelli,2013,
ANIMALIA,VU,Acropora russelli,2014,
ANIMALIA,VU,Acropora russelli,2015,
ANIMALIA,VU,Acropora russelli,2016,
ANIMALIA,VU,Acropora russelli,2017,
ANIMALIA,VU,Acropora simplex,2008,
ANIMALIA,VU,Acropora simplex,2009,
ANIMALIA,VU,Acropora simplex,2010,
ANIMALIA,VU,Acropora simplex,2011,
ANIMALIA,VU,Acropora simplex,2012,
ANIMALIA,VU,Acropora simplex,2013,
ANIMALIA,VU,Acropora simplex,2014,
ANIMALIA,VU,Acropora simplex,2015,
ANIMALIA,VU,Acropora simplex,2016,
ANIMALIA,VU,Acropora simplex,2017,
ANIMALIA,VU,Acropora solitaryensis,2008,
ANIMALIA,VU,Acropora solitaryensis,2009,
ANIMALIA,VU,Acropora solitaryensis,2010,
ANIMALIA,VU,Acropora solitaryensis,2011,
ANIMALIA,VU,Acropora solitaryensis,2012,
ANIMALIA,VU,Acropora solitaryensis,2013,
ANIMALIA,VU,Acropora solitaryensis,2014,
ANIMALIA,VU,Acropora solitaryensis,2015,
ANIMALIA,VU,Acropora solitaryensis,2016,
ANIMALIA,VU,Acropora solitaryensis,2017,
ANIMALIA,VU,Acropora speciosa,2008,
ANIMALIA,VU,Acropora speciosa,2009,
ANIMALIA,VU,Acropora speciosa,2010,
ANIMALIA,VU,Acropora speciosa,2011,
ANIMALIA,VU,Acropora speciosa,2012,
ANIMALIA,VU,Acropora speciosa,2013,
ANIMALIA,VU,Acropora speciosa,2014,
ANIMALIA,VU,Acropora speciosa,2015,
ANIMALIA,VU,Acropora speciosa,2016,
ANIMALIA,VU,Acropora speciosa,2017,
ANIMALIA,VU,Acropora spicifera,2008,
ANIMALIA,VU,Acropora spicifera,2009,
ANIMALIA,VU,Acropora spicifera,2010,
ANIMALIA,VU,Acropora spicifera,2011,
ANIMALIA,VU,Acropora spicifera,2012,
ANIMALIA,VU,Acropora spicifera,2013,
ANIMALIA,VU,Acropora spicifera,2014,
ANIMALIA,VU,Acropora spicifera,2015,
ANIMALIA,VU,Acropora spicifera,2016,
ANIMALIA,VU,Acropora spicifera,2017,
ANIMALIA,VU,Acropora striata,2008,
ANIMALIA,VU,Acropora striata,2009,
ANIMALIA,VU,Acropora striata,2010,
ANIMALIA,VU,Acropora striata,2011,
ANIMALIA,VU,Acropora striata,2012,
ANIMALIA,VU,Acropora striata,2013,
ANIMALIA,VU,Acropora striata,2014,
ANIMALIA,VU,Acropora striata,2015,
ANIMALIA,VU,Acropora striata,2016,
ANIMALIA,VU,Acropora striata,2017,
ANIMALIA,VU,Acropora tenella,2008,
ANIMALIA,VU,Acropora tenella,2009,
ANIMALIA,VU,Acropora tenella,2010,
ANIMALIA,VU,Acropora tenella,2011,
ANIMALIA,VU,Acropora tenella,2012,
ANIMALIA,VU,Acropora tenella,2013,
ANIMALIA,VU,Acropora tenella,2014,
ANIMALIA,VU,Acropora tenella,2015,
ANIMALIA,VU,Acropora tenella,2016,
ANIMALIA,VU,Acropora tenella,2017,
ANIMALIA,VU,Acropora turaki,2008,
ANIMALIA,VU,Acropora turaki,2009,
ANIMALIA,VU,Acropora turaki,2010,
ANIMALIA,VU,Acropora turaki,2011,
ANIMALIA,VU,Acropora turaki,2012,
ANIMALIA,VU,Acropora turaki,2013,
ANIMALIA,VU,Acropora turaki,2014,
ANIMALIA,VU,Acropora turaki,2015,
ANIMALIA,VU,Acropora turaki,2016,
ANIMALIA,VU,Acropora turaki,2017,
ANIMALIA,VU,Acropora vaughani,2008,
ANIMALIA,VU,Acropora vaughani,2009,
ANIMALIA,VU,Acropora vaughani,2010,
ANIMALIA,VU,Acropora vaughani,2011,
ANIMALIA,VU,Acropora vaughani,2012,
ANIMALIA,VU,Acropora vaughani,2013,
ANIMALIA,VU,Acropora vaughani,2014,
ANIMALIA,VU,Acropora vaughani,2015,
ANIMALIA,VU,Acropora vaughani,2016,
ANIMALIA,VU,Acropora vaughani,2017,
ANIMALIA,VU,Acropora verweyi,2008,
ANIMALIA,VU,Acropora verweyi,2009,
ANIMALIA,VU,Acropora verweyi,2010,
ANIMALIA,VU,Acropora verweyi,2011,
ANIMALIA,VU,Acropora verweyi,2012,
ANIMALIA,VU,Acropora verweyi,2013,
ANIMALIA,VU,Acropora verweyi,2014,
ANIMALIA,VU,Acropora verweyi,2015,
ANIMALIA,VU,Acropora verweyi,2016,
ANIMALIA,VU,Acropora verweyi,2017,
ANIMALIA,VU,Acropora walindii,2008,
ANIMALIA,VU,Acropora walindii,2009,
ANIMALIA,VU,Acropora walindii,2010,
ANIMALIA,VU,Acropora walindii,2011,
ANIMALIA,VU,Acropora walindii,2012,
ANIMALIA,VU,Acropora walindii,2013,
ANIMALIA,VU,Acropora walindii,2014,
ANIMALIA,VU,Acropora walindii,2015,
ANIMALIA,VU,Acropora walindii,2016,
ANIMALIA,VU,Acropora walindii,2017,
ANIMALIA,VU,Acropora willisae,2008,
ANIMALIA,VU,Acropora willisae,2009,
ANIMALIA,VU,Acropora willisae,2010,
ANIMALIA,VU,Acropora willisae,2011,
ANIMALIA,VU,Acropora willisae,2012,
ANIMALIA,VU,Acropora willisae,2013,
ANIMALIA,VU,Acropora willisae,2014,
ANIMALIA,VU,Acropora willisae,2015,
ANIMALIA,VU,Acropora willisae,2016,
ANIMALIA,VU,Acropora willisae,2017,
ANIMALIA,VU,Actinopyga echinites,2013,Deep Water Redfish
ANIMALIA,VU,Actinopyga echinites,2014,Deep Water Redfish
ANIMALIA,VU,Actinopyga echinites,2015,Deep Water Redfish
ANIMALIA,VU,Actinopyga echinites,2016,Deep Water Redfish
ANIMALIA,VU,Actinopyga echinites,2017,Deep Water Redfish
ANIMALIA,VU,Actinopyga mauritiana,2013,Surf Redfish
ANIMALIA,VU,Actinopyga mauritiana,2014,Surf Redfish
ANIMALIA,VU,Actinopyga mauritiana,2015,Surf Redfish
ANIMALIA,VU,Actinopyga mauritiana,2016,Surf Redfish
ANIMALIA,VU,Actinopyga mauritiana,2017,Surf Redfish
ANIMALIA,VU,Actinopyga miliaris,2013,Harry Blackfish
ANIMALIA,VU,Actinopyga miliaris,2014,Harry Blackfish
ANIMALIA,VU,Actinopyga miliaris,2015,Harry Blackfish
ANIMALIA,VU,Actinopyga miliaris,2016,Harry Blackfish
ANIMALIA,VU,Actinopyga miliaris,2017,Harry Blackfish
ANIMALIA,VU,Aetobatus ocellatus,2016,Spotted Eagle Ray
ANIMALIA,VU,Aetobatus ocellatus,2017,Spotted Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2006,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2007,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2008,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2009,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2010,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2011,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2012,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2013,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2014,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2015,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2016,Ornate Eagle Ray
ANIMALIA,EN,Aetomylaeus vespertilio,2017,Ornate Eagle Ray
PLANTAE,VU,Aglaia australiensis,1998,
PLANTAE,VU,Aglaia australiensis,1999,
PLANTAE,VU,Aglaia australiensis,2000,
PLANTAE,VU,Aglaia australiensis,2001,
PLANTAE,VU,Aglaia australiensis,2002,
PLANTAE,VU,Aglaia australiensis,2003,
PLANTAE,VU,Aglaia australiensis,2004,
PLANTAE,VU,Aglaia australiensis,2005,
PLANTAE,VU,Aglaia australiensis,2006,
PLANTAE,VU,Aglaia australiensis,2007,
PLANTAE,VU,Aglaia australiensis,2008,
PLANTAE,VU,Aglaia australiensis,2009,
PLANTAE,VU,Aglaia australiensis,2010,
PLANTAE,VU,Aglaia australiensis,2011,
PLANTAE,VU,Aglaia australiensis,2012,
PLANTAE,VU,Aglaia australiensis,2013,
PLANTAE,VU,Aglaia australiensis,2014,
PLANTAE,VU,Aglaia australiensis,2015,
PLANTAE,VU,Aglaia australiensis,2016,
PLANTAE,VU,Aglaia australiensis,2017,
PLANTAE,VU,Aglaia brassii,1998,
PLANTAE,VU,Aglaia brassii,1999,
PLANTAE,VU,Aglaia brassii,2000,
PLANTAE,VU,Aglaia brassii,2001,
PLANTAE,VU,Aglaia brassii,2002,
PLANTAE,VU,Aglaia brassii,2003,
PLANTAE,VU,Aglaia brassii,2004,
PLANTAE,VU,Aglaia brassii,2005,
PLANTAE,VU,Aglaia brassii,2006,
PLANTAE,VU,Aglaia brassii,2007,
PLANTAE,VU,Aglaia brassii,2008,
PLANTAE,VU,Aglaia brassii,2009,
PLANTAE,VU,Aglaia brassii,2010,
PLANTAE,VU,Aglaia brassii,2011,
PLANTAE,VU,Aglaia brassii,2012,
PLANTAE,VU,Aglaia brassii,2013,
PLANTAE,VU,Aglaia brassii,2014,
PLANTAE,VU,Aglaia brassii,2015,
PLANTAE,VU,Aglaia brassii,2016,
PLANTAE,VU,Aglaia brassii,2017,
PLANTAE,VU,Aglaia brownii,1998,
PLANTAE,VU,Aglaia brownii,1999,
PLANTAE,VU,Aglaia brownii,2000,
PLANTAE,VU,Aglaia brownii,2001,
PLANTAE,VU,Aglaia brownii,2002,
PLANTAE,VU,Aglaia brownii,2003,
PLANTAE,VU,Aglaia brownii,2004,
PLANTAE,VU,Aglaia brownii,2005,
PLANTAE,VU,Aglaia brownii,2006,
PLANTAE,VU,Aglaia brownii,2007,
PLANTAE,VU,Aglaia brownii,2008,
PLANTAE,VU,Aglaia brownii,2009,
PLANTAE,VU,Aglaia brownii,2010,
PLANTAE,VU,Aglaia brownii,2011,
PLANTAE,VU,Aglaia brownii,2012,
PLANTAE,VU,Aglaia brownii,2013,
PLANTAE,VU,Aglaia brownii,2014,
PLANTAE,VU,Aglaia brownii,2015,
PLANTAE,VU,Aglaia brownii,2016,
PLANTAE,VU,Aglaia brownii,2017,
ANIMALIA,VU,Agriocnemis kunjina,2017,Pilbara Wisp
ANIMALIA,CR,Aipysurus apraefrontalis,2010,Short-nosed Sea Snake
ANIMALIA,CR,Aipysurus apraefrontalis,2011,Short-nosed Sea Snake
ANIMALIA,CR,Aipysurus apraefrontalis,2012,Short-nosed Sea Snake
ANIMALIA,CR,Aipysurus apraefrontalis,2013,Short-nosed Sea Snake
ANIMALIA,CR,Aipysurus apraefrontalis,2014,Short-nosed Sea Snake
ANIMALIA,CR,Aipysurus apraefrontalis,2015,Short-nosed Sea Snake
ANIMALIA,CR,Aipysurus apraefrontalis,2016,Short-nosed Sea Snake
ANIMALIA,CR,Aipysurus apraefrontalis,2017,Short-nosed Sea Snake
ANIMALIA,CR,Aipysurus foliosquama,2010,Leaf-scaled Sea Snake
ANIMALIA,CR,Aipysurus foliosquama,2011,Leaf-scaled Sea Snake
ANIMALIA,CR,Aipysurus foliosquama,2012,Leaf-scaled Sea Snake
ANIMALIA,CR,Aipysurus foliosquama,2013,Leaf-scaled Sea Snake
ANIMALIA,CR,Aipysurus foliosquama,2014,Leaf-scaled Sea Snake
ANIMALIA,CR,Aipysurus foliosquama,2015,Leaf-scaled Sea Snake
ANIMALIA,CR,Aipysurus foliosquama,2016,Leaf-scaled Sea Snake
ANIMALIA,CR,Aipysurus foliosquama,2017,Leaf-scaled Sea Snake
ANIMALIA,EN,Aipysurus fuscus,2010,Timor Reef Snake
ANIMALIA,EN,Aipysurus fuscus,2011,Timor Reef Snake
ANIMALIA,EN,Aipysurus fuscus,2012,Timor Reef Snake
ANIMALIA,EN,Aipysurus fuscus,2013,Timor Reef Snake
ANIMALIA,EN,Aipysurus fuscus,2014,Timor Reef Snake
ANIMALIA,EN,Aipysurus fuscus,2015,Timor Reef Snake
ANIMALIA,EN,Aipysurus fuscus,2016,Timor Reef Snake
ANIMALIA,EN,Aipysurus fuscus,2017,Timor Reef Snake
ANIMALIA,VU,Albula glossodonta,2012,Shortjaw Bonefish
ANIMALIA,VU,Albula glossodonta,2013,Shortjaw Bonefish
ANIMALIA,VU,Albula glossodonta,2014,Shortjaw Bonefish
ANIMALIA,VU,Albula glossodonta,2015,Shortjaw Bonefish
ANIMALIA,VU,Albula glossodonta,2016,Shortjaw Bonefish
ANIMALIA,VU,Albula glossodonta,2017,Shortjaw Bonefish
PLANTAE,EN,Aldrovanda vesiculosa,2012,Waterwheel
PLANTAE,EN,Aldrovanda vesiculosa,2013,Waterwheel
PLANTAE,EN,Aldrovanda vesiculosa,2014,Waterwheel
PLANTAE,EN,Aldrovanda vesiculosa,2015,Waterwheel
PLANTAE,EN,Aldrovanda vesiculosa,2016,Waterwheel
PLANTAE,EN,Aldrovanda vesiculosa,2017,Waterwheel
PLANTAE,EN,Alectryon ramiflorus,1998,
PLANTAE,EN,Alectryon ramiflorus,1999,
PLANTAE,EN,Alectryon ramiflorus,2000,
PLANTAE,EN,Alectryon ramiflorus,2001,
PLANTAE,EN,Alectryon ramiflorus,2002,
PLANTAE,EN,Alectryon ramiflorus,2003,
PLANTAE,EN,Alectryon ramiflorus,2004,
PLANTAE,EN,Alectryon ramiflorus,2005,
PLANTAE,EN,Alectryon ramiflorus,2006,
PLANTAE,EN,Alectryon ramiflorus,2007,
PLANTAE,EN,Alectryon ramiflorus,2008,
PLANTAE,EN,Alectryon ramiflorus,2009,
PLANTAE,EN,Alectryon ramiflorus,2010,
PLANTAE,EN,Alectryon ramiflorus,2011,
PLANTAE,EN,Alectryon ramiflorus,2012,
PLANTAE,EN,Alectryon ramiflorus,2013,
PLANTAE,EN,Alectryon ramiflorus,2014,
PLANTAE,EN,Alectryon ramiflorus,2015,
PLANTAE,EN,Alectryon ramiflorus,2016,
PLANTAE,EN,Alectryon ramiflorus,2017,
PLANTAE,VU,Alectryon repandodentatus,1998,
PLANTAE,VU,Alectryon repandodentatus,1999,
PLANTAE,VU,Alectryon repandodentatus,2000,
PLANTAE,VU,Alectryon repandodentatus,2001,
PLANTAE,VU,Alectryon repandodentatus,2002,
PLANTAE,VU,Alectryon repandodentatus,2003,
PLANTAE,VU,Alectryon repandodentatus,2004,
PLANTAE,VU,Alectryon repandodentatus,2005,
PLANTAE,VU,Alectryon repandodentatus,2006,
PLANTAE,VU,Alectryon repandodentatus,2007,
PLANTAE,VU,Alectryon repandodentatus,2008,
PLANTAE,VU,Alectryon repandodentatus,2009,
PLANTAE,VU,Alectryon repandodentatus,2010,
PLANTAE,VU,Alectryon repandodentatus,2011,
PLANTAE,VU,Alectryon repandodentatus,2012,
PLANTAE,VU,Alectryon repandodentatus,2013,
PLANTAE,VU,Alectryon repandodentatus,2014,
PLANTAE,VU,Alectryon repandodentatus,2015,
PLANTAE,VU,Alectryon repandodentatus,2016,
PLANTAE,VU,Alectryon repandodentatus,2017,
ANIMALIA,VU,Allanaspides helonomus,1983,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1984,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1985,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1986,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1987,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1988,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1989,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1990,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1991,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1992,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1993,Tasmanian Anaspid Crustacean
ANIMALIA,DD,Allanaspides helonomus,1994,Tasmanian Anaspid Crustacean
ANIMALIA,DD,Allanaspides helonomus,1995,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1996,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1997,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1998,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,1999,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2000,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2001,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2002,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2003,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2004,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2005,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2006,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2007,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2008,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2009,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2010,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2011,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2012,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2013,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2014,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2015,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2016,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides helonomus,2017,Tasmanian Anaspid Crustacean
ANIMALIA,VU,Allanaspides hickmani,1983,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1984,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1985,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1986,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1987,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1988,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1989,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1990,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1991,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1992,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1993,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1994,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1995,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1996,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1997,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1998,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,1999,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2000,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2001,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2002,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2003,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2004,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2005,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2006,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2007,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2008,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2009,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2010,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2011,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2012,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2013,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2014,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2015,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2016,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allanaspides hickmani,2017,Hickman's Pygmy Mountain Shrimp
ANIMALIA,VU,Allocharopa erskinensis,1994,
ANIMALIA,VU,Allocharopa erskinensis,1995,
ANIMALIA,VU,Allocharopa erskinensis,1996,
ANIMALIA,VU,Allocharopa erskinensis,1997,
ANIMALIA,VU,Allocharopa erskinensis,1998,
ANIMALIA,VU,Allocharopa erskinensis,1999,
ANIMALIA,VU,Allocharopa erskinensis,2000,
ANIMALIA,VU,Allocharopa erskinensis,2001,
ANIMALIA,VU,Allocharopa erskinensis,2002,
ANIMALIA,VU,Allocharopa erskinensis,2003,
ANIMALIA,VU,Allocharopa erskinensis,2004,
ANIMALIA,VU,Allocharopa erskinensis,2005,
ANIMALIA,VU,Allocharopa erskinensis,2006,
ANIMALIA,VU,Allocharopa erskinensis,2007,
ANIMALIA,VU,Allocharopa erskinensis,2008,
ANIMALIA,VU,Allocharopa erskinensis,2009,
ANIMALIA,VU,Allocharopa erskinensis,2010,
ANIMALIA,VU,Allocharopa erskinensis,2011,
ANIMALIA,VU,Allocharopa erskinensis,2012,
ANIMALIA,VU,Allocharopa erskinensis,2013,
ANIMALIA,VU,Allocharopa erskinensis,2014,
ANIMALIA,VU,Allocharopa erskinensis,2015,
ANIMALIA,VU,Allocharopa erskinensis,2016,
ANIMALIA,VU,Allocharopa erskinensis,2017,
ANIMALIA,VU,Allocharopa okeana,1994,
ANIMALIA,VU,Allocharopa okeana,1995,
ANIMALIA,NT,Allocharopa okeana,1996,
ANIMALIA,NT,Allocharopa okeana,1997,
ANIMALIA,NT,Allocharopa okeana,1998,
ANIMALIA,NT,Allocharopa okeana,1999,
ANIMALIA,NT,Allocharopa okeana,2000,
ANIMALIA,NT,Allocharopa okeana,2001,
ANIMALIA,NT,Allocharopa okeana,2002,
ANIMALIA,NT,Allocharopa okeana,2003,
ANIMALIA,NT,Allocharopa okeana,2004,
ANIMALIA,NT,Allocharopa okeana,2005,
ANIMALIA,NT,Allocharopa okeana,2006,
ANIMALIA,NT,Allocharopa okeana,2007,
ANIMALIA,NT,Allocharopa okeana,2008,
ANIMALIA,NT,Allocharopa okeana,2009,
ANIMALIA,NT,Allocharopa okeana,2010,
ANIMALIA,NT,Allocharopa okeana,2011,
ANIMALIA,NT,Allocharopa okeana,2012,
ANIMALIA,NT,Allocharopa okeana,2013,
ANIMALIA,NT,Allocharopa okeana,2014,
ANIMALIA,NT,Allocharopa okeana,2015,
ANIMALIA,NT,Allocharopa okeana,2016,
ANIMALIA,NT,Allocharopa okeana,2017,
ANIMALIA,VU,Allocharopa tarravillensis,1994,
ANIMALIA,VU,Allocharopa tarravillensis,1995,
ANIMALIA,NT,Allocharopa tarravillensis,1996,
ANIMALIA,NT,Allocharopa tarravillensis,1997,
ANIMALIA,NT,Allocharopa tarravillensis,1998,
ANIMALIA,NT,Allocharopa tarravillensis,1999,
ANIMALIA,NT,Allocharopa tarravillensis,2000,
ANIMALIA,NT,Allocharopa tarravillensis,2001,
ANIMALIA,NT,Allocharopa tarravillensis,2002,
ANIMALIA,NT,Allocharopa tarravillensis,2003,
ANIMALIA,NT,Allocharopa tarravillensis,2004,
ANIMALIA,NT,Allocharopa tarravillensis,2005,
ANIMALIA,NT,Allocharopa tarravillensis,2006,
ANIMALIA,NT,Allocharopa tarravillensis,2007,
ANIMALIA,NT,Allocharopa tarravillensis,2008,
ANIMALIA,NT,Allocharopa tarravillensis,2009,
ANIMALIA,NT,Allocharopa tarravillensis,2010,
ANIMALIA,NT,Allocharopa tarravillensis,2011,
ANIMALIA,NT,Allocharopa tarravillensis,2012,
ANIMALIA,NT,Allocharopa tarravillensis,2013,
ANIMALIA,NT,Allocharopa tarravillensis,2014,
ANIMALIA,NT,Allocharopa tarravillensis,2015,
ANIMALIA,NT,Allocharopa tarravillensis,2016,
ANIMALIA,NT,Allocharopa tarravillensis,2017,
ANIMALIA,EX,Allopentarthrum elumbe,1986,
ANIMALIA,EX,Allopentarthrum elumbe,1987,
ANIMALIA,EX,Allopentarthrum elumbe,1988,
ANIMALIA,EX,Allopentarthrum elumbe,1989,
ANIMALIA,EX,Allopentarthrum elumbe,1990,
ANIMALIA,EX,Allopentarthrum elumbe,1991,
ANIMALIA,EX,Allopentarthrum elumbe,1992,
